visitorid,itemid,rating
938411,15586,110
938411,67714,110
938411,375822,112
938512,459237,112
938513,458637,112
938835,344862,111
938994,177036,115
939019,163039,112
939169,442686,111
939233,88886,113
939233,302307,112
939239,44561,126
939279,400077,110
939279,448020,113
939309,420079,212
939395,321905,111
939674,444190,112
939751,38965,205
939792,218794,112
939792,461686,111
939961,393055,116
940070,220066,112
940070,375246,112
940301,135856,111
940445,219512,103
940498,71530,112
940608,215904,115
940689,19750,117
940760,413882,102
940955,94468,224
941104,93831,113
941284,311929,111
941359,358650,325
941576,377134,101
941761,80014,111
941761,382057,111
941761,404977,102
942023,43938,112
942096,118752,111
942096,247909,101
942176,279789,112
942176,415331,112
942616,269892,111
942814,449786,111
942926,37734,113
942926,60980,228
942926,64011,112
942926,330318,124
943123,292444,114
943357,251396,113
943466,357371,111
943518,203964,122
943518,245449,112
943572,294676,112
943802,465329,110
943950,47457,122
943950,66621,123
944168,101156,125
944168,171878,126
944168,438779,123
944221,31993,103
944307,219162,112
944307,434273,112
944416,308764,111
944418,286177,123
944439,78496,111
944478,54354,118
944546,171952,111
945184,245400,111
945223,70868,113
945356,68454,112
945421,275580,111
945421,283766,110
945508,9877,143
945508,241555,121
945545,36156,112
945612,301656,124
945612,350525,121
945706,175485,102
946102,360487,182
946197,445106,111
946268,78268,111
946268,259884,111
946268,449391,113
946269,280495,112
946363,27127,111
946363,44590,111
946363,199857,112
946607,406543,112
946749,217605,112
947112,299908,102
947389,86665,115
947389,279831,116
947389,315545,114
947389,415224,122
947392,447890,113
947400,234222,111
947485,385376,113
947562,42885,112
947585,5043,105
947585,119107,101
947585,400673,101
947609,105823,111
947609,131611,113
947666,114137,128
947829,403969,107
947843,112677,112
947843,183899,111
947843,197455,112
948047,329028,113
948335,111057,111
948335,421884,111
948336,304314,117
948540,390854,120
948926,241612,112
948961,33883,111
949077,434277,116
949126,293880,110
949263,230931,111
949323,47352,113
949323,117870,110
949323,239974,113
949323,307306,114
949323,442721,110
949435,351044,113
949454,82232,111
949454,109616,111
949454,253549,134
949454,357788,111
949562,210132,111
949626,383548,101
949648,283916,139
949780,435105,111
949876,221246,101
949896,349318,121
949981,31019,112
950153,36370,110
950153,109544,110
950153,270142,102
950153,273818,110
950153,296795,110
950153,430162,111
950508,217278,113
950833,257575,131
950881,187208,114
951095,65941,113
951095,170157,111
951347,51792,103
951430,222268,114
951555,89142,115
951590,434171,113
951702,234198,113
951816,37029,112
952015,391484,111
952246,869,115
952246,5677,110
952246,16063,110
952246,17478,111
952246,46156,112
952246,55955,112
952246,57929,112
952246,66424,112
952246,67247,111
952246,73602,111
952246,84643,111
952246,103900,114
952246,103961,112
952246,108618,111
952246,116624,113
952246,119736,200
952246,136316,111
952246,140934,111
952246,144635,111
952246,146295,110
952246,149253,112
952246,159822,114
952246,167543,112
952246,183511,113
952246,184173,112
952246,206218,114
952246,207430,111
952246,220066,122
952246,224043,111
952246,227311,111
952246,236806,112
952246,259962,112
952246,260621,111
952246,261377,114
952246,261558,121
952246,272907,122
952246,288525,110
952246,341797,112
952246,365890,111
952246,370180,122
952246,383548,122
952246,390582,111
952246,400810,112
952246,416017,111
952246,418601,116
952246,420960,111
952246,427229,113
952246,427541,111
952246,434627,112
952246,441645,111
952246,443795,111
952246,449489,102
952246,453043,111
952266,445695,111
952319,46156,123
952388,66405,112
952388,79826,114
952388,375955,114
952390,208939,111
952446,257254,102
952446,364017,103
952700,121865,110
952700,214617,110
952700,246683,110
952700,286962,120
952700,367726,110
952791,316351,111
952882,130113,112
952882,294424,115
952904,43481,120
952904,153830,123
952904,303573,111
952962,140861,113
953198,150318,117
953371,9975,111
953371,173433,127
953371,270383,112
953371,277943,125
953371,293687,118
953412,84337,116
953625,140861,113
953662,9817,110
953666,234543,123
953678,280328,110
953734,300073,114
953833,30094,212
953853,63206,122
953853,197723,125
953963,308438,110
953982,247601,112
954026,459911,111
954086,435808,113
954160,448600,114
954259,118199,116
954276,856,111
954360,37543,112
954541,375822,112
954590,158666,132
954619,247307,111
954716,416017,112
954836,77148,113
955081,107778,113
955081,436485,113
955154,48030,122
955335,51768,101
955486,334920,101
955557,213876,120
955719,162745,101
955924,456792,124
956011,338308,102
956214,63859,112
956258,356029,111
956280,300068,112
956284,16913,113
956343,279534,112
956435,415562,111
956613,165415,115
956729,42540,111
957284,223203,116
957312,24150,110
957312,405886,112
957312,461686,112
957392,373725,113
957393,325670,113
957595,260287,112
957595,393274,113
957685,252672,112
957729,83533,114
958246,57349,104
958255,124530,112
958255,141629,113
958255,340800,113
958262,64451,111
958461,8681,111
958461,33907,112
958461,130822,111
958461,205111,110
958461,303855,110
958461,403240,110
958747,320494,112
959037,106359,111
959037,299908,111
959082,344779,111
959170,60380,113
959204,437192,111
959284,390857,113
959326,221290,113
959698,308687,112
959808,192875,112
959855,432357,111
959967,159477,125
960004,59467,112
960004,191106,111
960004,234255,111
960004,301462,112
960004,308144,111
960004,330506,112
960056,182986,102
960093,258058,111
960105,65273,110
960145,9877,139
960340,137390,113
960661,58719,129
960778,390857,111
960783,21838,112
960916,291394,111
960928,448119,111
960973,115889,114
961001,302407,111
961085,231565,101
961324,18168,223
961324,223829,226
961349,208695,111
961411,232172,101
961411,253156,110
961421,205872,314
961421,339571,327
961427,355200,111
961717,32227,110
961717,197093,113
961717,465470,115
962056,312728,101
962131,11279,111
962131,13925,132
962131,39959,112
962131,84947,111
962131,103492,113
962131,115258,111
962131,130815,104
962131,275625,115
962131,279905,112
962131,320130,112
962131,346088,112
962131,440892,112
962131,445351,113
962181,194830,112
962368,76196,112
962631,44465,113
962631,106958,111
962631,390857,111
962819,221290,112
962863,348503,111
962933,292966,111
962933,426122,112
963337,133907,115
963337,357111,112
963387,338716,113
963916,119383,101
964178,34364,115
964178,57210,112
964317,270020,129
964382,306380,113
964404,377869,111
964726,100918,113
964763,126890,111
964767,2455,120
964767,178355,114
964794,9877,112
964794,17478,111
964794,107020,111
964794,144936,112
964794,147955,112
964794,189764,111
964794,214723,112
964794,222888,111
964794,227406,111
964794,258600,112
964794,270950,113
964794,274358,111
964794,274804,111
964794,279402,111
964794,320130,112
964794,461686,112
964794,465751,111
964795,325585,114
964962,87950,115
965057,4215,111
965434,406021,118
965471,162745,112
965603,62400,112
966010,46458,111
966535,400207,125
966579,370390,114
966628,221317,111
966752,162046,126
966752,354764,113
966859,75195,112
966971,416023,111
967034,158575,112
967093,304203,111
967112,289915,226
967112,373842,264
967180,175610,110
967180,225329,110
967180,445459,110
967180,449118,110
967462,436854,113
967483,217089,111
967483,315387,111
967483,334936,111
967483,456549,111
967783,10572,132
967783,461686,126
967857,209306,112
967877,271121,111
968098,158448,237
968110,423691,220
968110,461274,220
968156,233200,112
968159,32581,111
968159,44329,111
968159,144706,111
968159,198041,111
968159,431940,111
968159,461686,165
968390,112766,112
968555,303833,119
968585,301602,111
968647,28161,113
968647,191042,111
968647,264152,111
968647,448124,111
968652,417927,111
968769,89087,112
968880,61554,111
968880,207840,103
968880,451607,110
969200,194010,117
969295,138400,114
969326,207734,129
969326,355396,113
969519,420960,111
969655,73898,112
969827,155942,114
969827,251798,122
969827,427128,117
969827,432705,111
969845,427357,224
969860,432480,111
970208,170403,111
970345,422417,112
970404,268417,104
970787,234308,116
970883,436400,103
971243,219512,101
971301,219319,113
971406,210408,111
971413,447995,113
971454,154077,111
971454,173847,121
971454,181651,112
971454,213834,101
971454,440128,111
971479,26745,119
972040,347113,101
972071,78268,112
972071,92466,112
972071,342816,122
972071,350384,112
972071,380212,127
972095,222604,121
972095,230842,112
972095,312781,121
972095,353910,123
972500,165415,112
972638,207602,104
972698,79714,111
972757,418693,111
972775,263385,110
972968,130776,223
973109,344446,119
973129,198209,110
973195,222957,228
973243,239494,111
973305,29863,115
973332,252340,101
973585,46156,120
973633,117983,111
973633,283858,112
973908,80858,113
973946,260878,110
973973,37029,116
974226,12836,102
974226,28367,111
974226,46232,111
974226,49692,112
974226,59772,111
974226,92361,111
974226,94437,113
974226,100898,111
974226,108083,111
974226,114115,111
974226,116493,111
974226,118551,114
974226,119736,131
974226,128146,111
974226,147879,111
974226,151471,111
974226,166306,111
974226,167978,111
974226,176162,114
974226,176419,103
974226,181102,112
974226,185677,112
974226,190777,112
974226,198105,112
974226,199417,123
974226,207602,111
974226,207907,122
974226,208175,112
974226,220513,111
974226,228644,111
974226,246247,121
974226,257308,111
974226,279316,111
974226,287536,112
974226,332005,114
974226,338395,105
974226,358565,111
974226,367899,111
974226,380810,113
974226,402816,111
974226,409334,111
974226,439963,110
974226,463002,111
974226,464783,115
974291,91210,111
974437,158112,110
974437,350177,110
974539,159780,111
974673,38965,114
974794,420960,116
975595,27516,114
975652,47524,111
975683,360877,101
975703,404977,117
975703,466319,115
975757,25744,101
975820,1590,121
976190,97890,113
976217,270224,112
976410,53129,111
976424,264392,112
976601,11311,110
976621,289160,111
976623,464404,112
976885,204677,112
976950,146306,111
976950,417367,112
977158,455183,116
977305,140661,114
977325,309821,101
977450,391688,111
977486,84643,103
977536,362835,118
977567,177773,111
977593,41592,115
977651,314076,111
977751,221290,115
977791,409186,101
978112,109924,211
978112,411920,213
978294,254432,113
978578,136576,113
978636,293363,112
978717,262477,120
978755,359336,123
978758,90992,111
978909,43354,112
978909,176309,113
978909,429319,115
978968,57548,121
979458,75820,113
979535,416017,112
979550,253849,114
979847,66448,112
979940,222454,111
980166,461686,118
980414,131385,111
980414,417059,112
980817,315545,111
980851,46232,113
980867,300594,112
981111,57209,115
981144,259395,113
981144,398756,124
981216,455763,111
981240,174189,111
981245,374053,114
981266,395596,111
981323,138427,110
981327,345994,112
981430,116624,117
981516,173653,110
981541,153437,111
981607,439614,113
981838,291667,115
981868,149230,110
982027,136316,102
982049,68280,114
982154,94488,111
982154,97661,111
982154,126755,111
982154,219701,112
982175,236381,102
982231,154802,112
982271,215868,112
982453,373295,112
982453,463301,110
982518,177695,112
982605,405770,113
982634,238202,116
982634,441415,111
982670,73001,136
982670,174724,120
982670,321089,121
982764,290357,115
982880,240614,115
982959,65580,219
983224,457045,112
983395,384453,116
983395,385755,112
983783,299679,113
983841,80054,111
983850,242245,111
983908,296968,111
983943,20513,112
984077,1255,112
984077,148450,111
984077,160975,111
984171,272656,111
984521,233936,112
984532,171586,111
984544,436004,111
985513,10384,114
985691,148103,111
985771,394580,111
985837,73247,114
985837,101393,114
985837,153961,120
985837,248601,119
985837,461520,118
985863,170298,114
985901,58863,114
985974,450082,114
986064,20981,113
986085,381262,112
986104,448601,111
986111,36355,113
986223,14428,111
986223,158912,111
986288,255947,115
986325,369447,110
986353,102026,112
986413,147307,114
986413,335930,112
986554,278663,111
986577,43831,102
986577,73110,101
986577,167587,112
986577,357978,112
986577,432930,111
986730,265113,111
986748,444124,114
986764,111530,113
986876,213051,116
987045,441199,112
987255,264179,112
987431,399531,111
987534,41860,113
987655,40513,111
987715,47863,114
987857,312216,122
987912,175246,113
987921,140887,111
988009,181102,113
988009,308353,113
988009,375011,110
988142,270950,115
988274,93645,224
988367,320004,111
988412,49156,111
988412,449757,110
988441,418609,116
988447,327907,113
988452,79429,111
988452,345484,111
988658,315800,111
988658,350069,111
988658,412260,101
988939,9739,111
988939,50277,111
988939,69735,111
988939,82174,110
988939,94163,111
988939,144785,111
988939,202920,112
988939,224832,111
988939,228166,110
989023,38932,111
989085,283916,113
989215,162375,112
989283,217605,103
989290,158709,113
989360,21886,111
989748,463493,101
989759,148103,111
989917,264258,111
989923,207802,112
990103,35477,122
990104,283436,101
990216,109308,101
990216,243910,113
990276,452628,120
990306,42002,112
990306,304445,112
990624,35158,110
990624,231137,111
990637,101698,112
990746,161637,111
990819,30479,111
990984,37863,124
991189,61154,111
991189,167121,111
991198,327083,115
991246,103492,112
991246,182778,112
991246,416017,114
991350,450082,114
991381,33139,111
992385,215363,102
992397,63136,112
992447,324670,111
992844,322078,111
993032,85199,113
993078,6583,110
993078,428397,110
993137,324579,117
993282,18846,113
993282,306086,222
993355,386869,113
993475,366042,104
993674,272907,118
993759,320496,111
993905,319196,114
994099,412388,113
994633,268883,111
994815,339606,114
994820,11929,113
994820,15001,111
994820,19934,111
994820,30383,113
994820,32164,112
994820,42126,111
994820,42146,113
994820,47298,113
994820,54765,111
994820,58983,111
994820,69507,112
994820,78729,123
994820,86761,111
994820,107162,111
994820,110077,111
994820,112219,111
994820,112782,112
994820,114786,111
994820,117044,111
994820,119720,113
994820,140766,111
994820,146081,111
994820,167502,112
994820,177695,111
